date,symbol,open,high,low,close,volume,amount,is_suspended,limit_up,limit_down
2024-04-11,000001.SH,3130.675882,3139.234309,3124.41453,3132.968373,1009360,10000000,False,False,False
2024-04-11,588000.SH,0.93857,0.940956,0.936693,0.939078,1027360,10000000,False,False,False
2024-04-11,510300.SH,3.679186,3.686544,3.663169,3.67051,1045360,10000000,False,False,False
2024-04-11,159915.SZ,1.807714,1.81133,1.798334,1.801938,1063360,10000000,False,False,False
2024-04-12,000001.SH,3130.848068,3140.387976,3124.586371,3134.119736,1009490,10000000,False,False,False
2024-04-12,588000.SH,0.938153,0.940029,0.93485,0.936723,1027490,10000000,False,False,False
2024-04-12,510300.SH,3.669087,3.676425,3.648906,3.656219,1045490,10000000,False,False,False
2024-04-12,159915.SZ,1.802958,1.806564,1.7954,1.798998,1063490,10000000,False,False,False
2024-04-15,000001.SH,3131.03217,3139.348586,3124.770106,3133.082421,1009620,10000000,False,False,False
2024-04-15,588000.SH,0.93636,0.938233,0.931467,0.933334,1027620,10000000,False,False,False
2024-04-15,510300.SH,3.658288,3.665605,3.639654,3.646948,1045620,10000000,False,False,False
2024-04-15,159915.SZ,1.800796,1.804593,1.797194,1.800991,1063620,10000000,False,False,False
2024-04-16,000001.SH,3131.867469,3138.131204,3123.821789,3130.081953,1009750,10000000,False,False,False
2024-04-16,588000.SH,0.933862,0.93573,0.928797,0.930659,1027750,10000000,False,False,False
2024-04-16,510300.SH,3.650593,3.657895,3.639306,3.6466,1045750,10000000,False,False,False
2024-04-16,159915.SZ,1.801917,1.810195,1.798313,1.806582,1063750,10000000,False,False,False
2024-04-17,000001.SH,3131.853917,3138.117625,3119.521266,3125.772812,1009880,10000000,False,False,False
2024-04-17,588000.SH,0.931589,0.933452,0.92799,0.929849,1027880,10000000,False,False,False
2024-04-17,510300.SH,3.648474,3.661053,3.641177,3.653745,1045880,10000000,False,False,False
2024-04-17,159915.SZ,1.805779,1.816287,1.802168,1.812662,1063880,10000000,False,False,False
2024-04-18,000001.SH,3128.897085,3135.154879,3114.850884,3121.09307,1010010,10000000,False,False,False
2024-04-18,588000.SH,0.930327,0.932652,0.928467,0.930791,1028010,10000000,False,False,False
2024-04-18,510300.SH,3.652123,3.670402,3.644819,3.663076,1046010,10000000,False,False,False
2024-04-18,159915.SZ,1.81086,1.820067,1.807238,1.816435,1064010,10000000,False,False,False
2024-04-19,000001.SH,3122.697245,3128.942639,3110.823595,3117.057711,1010140,10000000,False,False,False
2024-04-19,588000.SH,0.930377,0.934213,0.928516,0.932349,1028140,10000000,False,False,False
2024-04-19,510300.SH,3.659436,3.676685,3.652117,3.669346,1046140,10000000,False,False,False
2024-04-19,159915.SZ,1.81529,1.820782,1.81166,1.817148,1064140,10000000,False,False,False
2024-04-22,000001.SH,3115.673386,3121.904733,3108.309035,3114.538111,1010270,10000000,False,False,False
2024-04-22,588000.SH,0.931422,0.935178,0.929559,0.933311,1028270,10000000,False,False,False
2024-04-22,510300.SH,3.667035,3.678292,3.659701,3.67095,1046270,10000000,False,False,False
2024-04-22,159915.SZ,1.817717,1.821352,1.812593,1.816226,1064270,10000000,False,False,False
2024-04-23,000001.SH,3111.442607,3117.665493,3061.6844,3067.82004,1010400,10000000,False,False,False
2024-04-23,588000.SH,0.932723,0.934589,0.914117,0.915948,1028400,10000000,False,False,False
2024-04-23,510300.SH,3.6721,3.679444,3.58495,3.592134,1046400,10000000,False,False,False
2024-04-23,159915.SZ,1.817985,1.821621,1.771764,1.775314,1064400,10000000,False,False,False
2024-04-24,000001.SH,3065.887657,3075.626882,3059.755881,3069.487906,1010530,10000000,False,False,False
2024-04-24,588000.SH,0.916235,0.918068,0.913839,0.91567,1028530,10000000,False,False,False
2024-04-24,510300.SH,3.595612,3.602804,3.586393,3.59358,1046530,10000000,False,False,False
2024-04-24,159915.SZ,1.776616,1.780169,1.772592,1.776144,1064530,10000000,False,False,False
2024-04-25,000001.SH,3070.449358,3079.064982,3064.308459,3072.919144,1010660,10000000,False,False,False
2024-04-25,588000.SH,0.916557,0.91839,0.914328,0.916161,1028660,10000000,False,False,False
2024-04-25,510300.SH,3.596215,3.605663,3.589023,3.598467,1046660,10000000,False,False,False
2024-04-25,159915.SZ,1.775832,1.780714,1.77228,1.777159,1064660,10000000,False,False,False
2024-04-26,000001.SH,3075.89485,3083.528457,3069.74306,3077.37371,1010790,10000000,False,False,False
2024-04-26,588000.SH,0.916833,0.919708,0.914999,0.917872,1028790,10000000,False,False,False
2024-04-26,510300.SH,3.597833,3.611431,3.590637,3.604222,1046790,10000000,False,False,False
2024-04-26,159915.SZ,1.775518,1.7798,1.771967,1.776248,1064790,10000000,False,False,False
2024-04-29,000001.SH,3079.630011,3088.052048,3073.470751,3081.888272,1010920,10000000,False,False,False
2024-04-29,588000.SH,0.917711,0.921984,0.915875,0.920143,1028920,10000000,False,False,False
2024-04-29,510300.SH,3.600894,3.613061,3.593692,3.60585,1046920,10000000,False,False,False
2024-04-29,159915.SZ,1.774788,1.778338,1.768636,1.77218,1064920,10000000,False,False,False
2024-04-30,000001.SH,3081.345626,3091.653558,3075.182935,3085.482593,1011050,10000000,False,False,False
2024-04-30,588000.SH,0.919294,0.9234,0.917455,0.921557,1029050,10000000,False,False,False
2024-04-30,510300.SH,3.602886,3.610092,3.592641,3.599841,1047050,10000000,False,False,False
2024-04-30,159915.SZ,1.772243,1.775787,1.762435,1.765967,1065050,10000000,False,False,False
2024-05-01,000001.SH,3082.633278,3093.547522,3076.468012,3087.372776,1011180,10000000,False,False,False
2024-05-01,588000.SH,0.9208,0.922786,0.918958,0.920944,1029180,10000000,False,False,False
2024-05-01,510300.SH,3.599968,3.607168,3.58019,3.587364,1047180,10000000,False,False,False
2024-05-01,159915.SZ,1.767486,1.771021,1.757013,1.760534,1065180,10000000,False,False,False
2024-05-02,000001.SH,3084.835518,3093.318868,3078.665847,3087.144578,1011310,10000000,False,False,False
2024-05-02,588000.SH,0.920976,0.922818,0.91646,0.918297,1029310,10000000,False,False,False
2024-05-02,510300.SH,3.59045,3.597631,3.56696,3.574108,1047310,10000000,False,False,False
2024-05-02,159915.SZ,1.762108,1.765632,1.755353,1.758871,1065310,10000000,False,False,False
2024-05-03,000001.SH,3087.253858,3093.428366,3078.676806,3084.846499,1011440,10000000,False,False,False
2024-05-03,588000.SH,0.919087,0.920925,0.913056,0.914886,1029440,10000000,False,False,False
2024-05-03,510300.SH,3.577303,3.584458,3.559602,3.566736,1047440,10000000,False,False,False
2024-05-03,159915.SZ,1.759057,1.765549,1.755539,1.762025,1065440,10000000,False,False,False
2024-05-06,000001.SH,3087.499681,3093.67468,3074.817811,3080.979771,1011570,10000000,False,False,False
2024-05-06,588000.SH,0.915704,0.917535,0.910614,0.912439,1029570,10000000,False,False,False
2024-05-06,510300.SH,3.567114,3.575717,3.55998,3.56858,1047570,10000000,False,False,False
2024-05-06,159915.SZ,1.760652,1.771918,1.75713,1.768382,1065570,10000000,False,False,False
